# started on Sun Sep  7 15:30:48 2025

51312579690,,cycles:u,20764695583,100.00,,
121970500978,,instructions:u,20764695583,100.00,2.38,insn per cycle
309004010,,cache-references:u,20764695583,100.00,,
1548999,,cache-misses:u,20764695583,100.00,0.501,of all cache refs
2.377010,,derived:IPC,,
0.012700,,derived:MPKI,,
